site_id,course_name,section_id,course_id,college_dept,deptartment,credits,max_students,grade_level
67_67399_5136980,GEOMETRY 1S,9814-24,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 1S,9814-25,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 1S,9814-26,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 1S,9814-50,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 1S,9814-51,9814,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,9815-18,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,9815-19,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,9815-20,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,9815-21,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,9815-29,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,9815-30,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,9815-31,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,9815-32,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,9815-33,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,9815-34,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,9815-35,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,9815-36,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,9815-37,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,9815-50,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,GEOMETRY 2S,9815-51,9815,Mathematics,Mathematics,5,34,
67_67399_5136980,INTRO TO CAREERS 9 1S,C700001-50,C700001,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO TO CAREERS 9 1S,C700001-51,C700001,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO TO CAREERS 9 1S,C700001-52,C700001,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO TO CAREERS 9 1S,C700001-53,C700001,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO TO CAREERS 9 1S,C700001-54,C700001,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO TO CAREERS 9 2S,C700002-50,C700002,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO TO CAREERS 9 2S,C700002-51,C700002,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO TO CAREERS 9 2S,C700002-52,C700002,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO TO CAREERS 9 2S,C700002-53,C700002,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO TO CAREERS 9 2S,C700002-54,C700002,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,ADV SUSTAINABLE AGRIC 1S,C713403-01,C713403,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,ADV SUSTAINABLE AGRIC 2S,C713404-01,C713404,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,PLANT & SOIL SCIENCE 1S,C7171001-01,C7171001,Electives,Life Science,5,25,
67_67399_5136980,PLANT & SOIL SCIENCE 1S,C7171001-02,C7171001,Electives,Life Science,5,25,
67_67399_5136980,PLANT & SOIL SCIENCE 2S,C7171002-01,C7171002,Electives,Life Science,5,25,
67_67399_5136980,PLANT & SOIL SCIENCE 2S,C7171002-02,C7171002,Electives,Life Science,5,25,
67_67399_5136980,INTRO BUSI & FINANCE 1S,C740001-01,C740001,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO BUSI & FINANCE 1S,C740001-02,C740001,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO BUSI & FINANCE 1S,C740001-03,C740001,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO BUSI & FINANCE 1S,C740001-04,C740001,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO BUSI & FINANCE 2S,C740002-01,C740002,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO BUSI & FINANCE 2S,C740002-02,C740002,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO BUSI & FINANCE 2S,C740002-03,C740002,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO BUSI & FINANCE 2S,C740002-04,C740002,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,ADV PUBLIC COMM HEALTH 1S,C795201-01,C795201,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,ADV PUBLIC COMM HEALTH 2S,C795202-01,C795202,,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO AUTO SERVICES 1S,C853001-02,C853001,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO AUTO SERVICES 1S,C853001-03,C853001,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO AUTO SERVICES 2S,C853002-01,C853002,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,INTRO AUTO SERVICES 2S,C853002-02,C853002,Electives,Industrial Arts/Vocational Education,5,25,
67_67399_5136980,ART I ESN S1,C900001-50,C900001,,Art,5,20,
67_67399_5136980,ART I ESN S2,C900002-50,C900002,,Art,5,20,
67_67399_5136980,AP 2D ART & DESIGN 1S,C900301-01,C900301,,Art,5,25,
67_67399_5136980,AP 2D ART & DESIGN 2S,C900302-01,C900302,,Art,5,25,
67_67399_5136980,LANG IN CONTENT 11 1S,C9104006-01,C9104006,,General,5,34,
67_67399_5136980,LANG IN CONTENT 11 1S,C9104006-02,C9104006,,General,5,34,
67_67399_5136980,LANG IN CONTENT 11 1S,C9104006-03,C9104006,,General,5,34,
67_67399_5136980,LANG IN CONTENT 11 1S,C9104006-04,C9104006,,General,5,34,
67_67399_5136980,LANG IN CONTENT 11 1S,C9104006-05,C9104006,,General,5,34,
67_67399_5136980,LANG IN CONTENT 11 1S,C9104006-06,C9104006,,General,5,34,
67_67399_5136980,LANG IN CONTENT 11 1S,C9104006-07,C9104006,,General,5,34,
67_67399_5136980,LANG IN CONTENT 11 2S,C9104007-03,C9104007,,General,5,34,
67_67399_5136980,LANG IN CONTENT 11 2S,C9104007-04,C9104007,,General,5,34,
67_67399_5136980,LANG IN CONTENT 11 2S,C9104007-05,C9104007,,General,5,34,
67_67399_5136980,LANG IN CONTENT 11 2S,C9104007-06,C9104007,,General,5,34,
67_67399_5136980,LANG IN CONTENT 11 2S,C9104007-07,C9104007,,General,5,34,
67_67399_5136980,LANG IN CONTENT 11 2S,C9104007-12,C9104007,,General,5,34,
67_67399_5136980,LANG IN CONTENT 11 2S,C9104007-13,C9104007,,General,5,34,
67_67399_5136980,LANG IN CONTENT IB 1S,C9104008-01,C9104008,,General,5,20,
67_67399_5136980,LANG IN CONTENT IB 1S,C9104008-03,C9104008,,General,5,20,
67_67399_5136980,LANG IN CONTENT IB 1S,C9104008-50,C9104008,,General,5,30,
67_67399_5136980,LANG IN CONTENT IB 2S,C9104009-01,C9104009,,General,5,20,
67_67399_5136980,LANG IN CONTENT IB 2S,C9104009-03,C9104009,,General,5,20,
67_67399_5136980,LANG IN CONTENT IB 2S,C9104009-04,C9104009,,General,5,20,
67_67399_5136980,LANG IN CONTENT IB 2S,C9104009-05,C9104009,,General,5,20,
67_67399_5136980,LANG IN CONTENT IB 2S,C9104009-50,C9104009,,General,5,20,
67_67399_5136980,LANG IN CONTENT 9 1S,C910415-50,C910415,,General,5,34,
67_67399_5136980,LANG IN CONTENT 9 1S,C910415-51,C910415,,General,5,34,
67_67399_5136980,LANG IN CONTENT 9 1S,C910415-52,C910415,,General,5,34,
67_67399_5136980,LANG IN CONTENT 9 1S,C910415-53,C910415,,General,5,34,
67_67399_5136980,LANG IN CONTENT 9 1S,C910415-54,C910415,,General,5,34,
67_67399_5136980,LANG IN CONTENT 9 1S,C910415-55,C910415,,General,5,34,
67_67399_5136980,LANG IN CONTENT 9 1S,C910415-56,C910415,,General,5,34,
67_67399_5136980,LANG IN CONTENT 9 2S,C910416-51,C910416,,General,5,34,
67_67399_5136980,LANG IN CONTENT 9 2S,C910416-52,C910416,,General,5,34,
67_67399_5136980,LANG IN CONTENT 9 2S,C910416-53,C910416,,General,5,34,
67_67399_5136980,LANG IN CONTENT 9 2S,C910416-54,C910416,,General,5,34,
67_67399_5136980,LANG IN CONTENT 9 2S,C910416-55,C910416,,General,5,34,
67_67399_5136980,LANG IN CONTENT 9 2S,C910416-56,C910416,,General,5,34,
67_67399_5136980,LANG IN CONTENT 9 2S,C910416-59,C910416,,General,5,34,
67_67399_5136980,LANG IN CONTENT 10 1S,C910417-01,C910417,,General,5,34,
67_67399_5136980,LANG IN CONTENT 10 1S,C910417-02,C910417,,General,5,34,
67_67399_5136980,LANG IN CONTENT 10 1S,C910417-03,C910417,,General,5,34,
67_67399_5136980,LANG IN CONTENT 10 1S,C910417-04,C910417,,General,5,34,
67_67399_5136980,LANG IN CONTENT 10 1S,C910417-05,C910417,,General,5,34,
67_67399_5136980,LANG IN CONTENT 10 1S,C910417-06,C910417,,General,5,34,
67_67399_5136980,LANG IN CONTENT 10 1S,C910417-07,C910417,,General,5,34,
67_67399_5136980,LANG IN CONTENT 10 2S,C910418-01,C910418,,General,5,34,
67_67399_5136980,LANG IN CONTENT 10 2S,C910418-05,C910418,,General,5,34,
67_67399_5136980,LANG IN CONTENT 10 2S,C910418-07,C910418,,General,5,34,
67_67399_5136980,LANG IN CONTENT 10 2S,C910418-10,C910418,,General,5,34,
67_67399_5136980,LANG IN CONTENT 10 2S,C910418-11,C910418,,General,5,34,
67_67399_5136980,LANG IN CONTENT 10 2S,C910418-12,C910418,,General,5,34,
67_67399_5136980,LANG IN CONTENT 10 2S,C910418-13,C910418,,General,5,34,
67_67399_5136980,LANG IN CONTENT 10 2S,C910418-14,C910418,,General,5,34,
67_67399_5136980,LANG IN CONTENT 9 ESN S1,C910429-01,C910429,,General,5,20,
67_67399_5136980,LANG IN CONTENT 9 ESN S1,C910429-50,C910429,,General,5,20,
67_67399_5136980,LANG IN CONTENT 9 ESN S2,C910430-02,C910430,,General,5,20,
67_67399_5136980,LANG IN CONTENT 9 ESN S2,C910430-50,C910430,,General,5,20,
67_67399_5136980,ENGLISH 9 ESN S1,C910501-01,C910501,,English,5,20,
67_67399_5136980,ENGLISH 9 ESN S1,C910501-50,C910501,,English,5,20,
67_67399_5136980,LANG IN CONTENT 9 ESN S2,C910502-02,C910430,,General,5,20,
67_67399_5136980,ENGLISH 9 ESN S2,C910502-03,C910502,,English,5,20,
67_67399_5136980,ENGLISH 9 ESN S2,C910502-04,C910502,,English,5,20,
67_67399_5136980,ENGLISH 9 ESN S2,C910502-50,C910502,,English,5,20,
67_67399_5136980,ENGLISH 12 ESN S1,C910801-01,C910801,,English,5,20,
67_67399_5136980,ENGLISH 12 ESN S2,C910802-01,C910802,,English,5,20,
67_67399_5136980,SPANISH I ESN S1,C913001-01,C913001,,Foreign Language,5,20,
67_67399_5136980,SPANISH I ESN S1,C913001-02,C913001,,Foreign Language,5,20,
67_67399_5136980,SPANISH I ESN S2,C913002-02,C913002,,Foreign Language,5,20,
67_67399_5136980,AMERICAN GOVT ESN,C917401-01,C917401,,Social Science,5,20,
67_67399_5136980,ECONOMICS ESN,C917402-01,C917402,,Social Science,5,20,
67_67399_5136980,GET FOCUSED 1S,C922001-50,C922001,,General,5,34,
67_67399_5136980,GET FOCUSED 1S,C922001-51,C922001,,General,5,34,
67_67399_5136980,GET FOCUSED 1S,C922001-52,C922001,,General,5,34,
67_67399_5136980,GET FOCUSED 1S,C922001-53,C922001,,General,5,34,
67_67399_5136980,GET FOCUSED 2S,C922002-50,C922002,,General,5,34,
67_67399_5136980,GET FOCUSED 2S,C922002-51,C922002,,General,5,34,
67_67399_5136980,GET FOCUSED 2S,C922002-52,C922002,,General,5,34,
67_67399_5136980,GET FOCUSED 2S,C922002-53,C922002,,General,5,34,
67_67399_5136980,STEM I 1S,C922203-50,C922203,,General,5,34,
67_67399_5136980,STEM I 1S,C922203-51,C922203,,General,5,34,
67_67399_5136980,STEM I 2S,C922204-50,C922204,,General,5,34,
67_67399_5136980,STEM I 2S,C922204-51,C922204,,General,5,34,
67_67399_5136980,STEM II 1S,C922205-01,C922205,,General,5,34,
67_67399_5136980,STEM II 2S,C922206-01,C922206,,General,5,34,
67_67399_5136980,YEARBOOK & PUBLICATION 1S,C922401-01,C922401,Arts,Art,5,25,
67_67399_5136980,YEARBOOK & PUBLICATION 2S,C922402-01,C922402,Arts,Art,5,34,
67_67399_5136980,AIR COND & REFRIG,C922711-01,C922711,Electives,General,10,25,
67_67399_5136980,AIR COND & REFRIG,C922711-02,C922711,Electives,General,10,25,
67_67399_5136980,CAREER AWARENESS ESN S1,C922805-01,C922805,,General,5,20,
67_67399_5136980,CAREER AWARENESS ESN S2,C922806-01,C922806,,General,5,20,
67_67399_5136980,INDPT LIVING SKILLS I S2,C923202-01,C923202,,General,5,20,
67_67399_5136980,INDPT LIVING SKILLS I S2,C923202-03,C923202,,General,5,20,
67_67399_5136980,MATH I ESN S1,C924501-01,C924501,,Mathematics,5,20,
67_67399_5136980,MATH I ESN S1,C924501-50,C924501,,Mathematics,5,20,
67_67399_5136980,MATH I ESN S2,C924502-02,C924502,,Mathematics,5,20,
67_67399_5136980,MATH I ESN S2,C924502-03,C924502,,Mathematics,5,20,
67_67399_5136980,MATH I ESN S2,C924502-50,C924502,,Mathematics,5,20,
67_67399_5136980,MATH FOR EVERYDAY LIFE S1,C924507-01,C924507,,Mathematics,5,20,
67_67399_5136980,MATH FOR EVERYDAY LIFE S2,C924508-01,C924508,,Mathematics,5,20,
67_67399_5136980,MATH FINANCE 1S,C925401-01,C925401,Mathematics,Mathematics,5,34,
67_67399_5136980,MATH FINANCE 1S,C925401-02,C925401,Mathematics,Mathematics,5,34,
67_67399_5136980,MATH FINANCE 1S,C925401-03,C925401,Mathematics,Mathematics,5,34,
67_67399_5136980,MATH FINANCE 1S,C925401-04,C925401,Mathematics,Mathematics,5,34,
67_67399_5136980,MATH FINANCE 1S,C925401-05,C925401,Mathematics,Mathematics,5,34,
67_67399_5136980,MATH FINANCE 1S,C925401-06,C925401,Mathematics,Mathematics,5,34,
67_67399_5136980,MATH FINANCE 2S,C925402-01,C925402,Mathematics,Mathematics,5,34,
67_67399_5136980,MATH FINANCE 2S,C925402-02,C925402,Mathematics,Mathematics,5,34,
67_67399_5136980,MATH FINANCE 2S,C925402-03,C925402,Mathematics,Mathematics,5,34,
67_67399_5136980,MATH FINANCE 2S,C925402-04,C925402,Mathematics,Mathematics,5,34,
67_67399_5136980,MATH FINANCE 2S,C925402-05,C925402,Mathematics,Mathematics,5,34,
67_67399_5136980,MATH FINANCE 2S,C925402-06,C925402,Mathematics,Mathematics,5,34,
67_67399_5136980,PE TEAM SPORTS II,C931601-01,C931601,,Physical Education,10,40,
67_67399_5136980,PE TEAM SPORTS II,C931601-02,C931601,,Physical Education,10,40,
67_67399_5136980,LIFE SCIENCE ESN S1,C932201-01,C932201,,Life Science,5,20,
67_67399_5136980,LIFE SCIENCE ESN S1,C932201-50,C932201,,Life Science,5,20,
67_67399_5136980,LIFE SCIENCE ESN S2,C932202-02,C932202,,Life Science,5,20,
67_67399_5136980,LIFE SCIENCE ESN S2,C932202-03,C932202,,Life Science,5,20,
67_67399_5136980,LIFE SCIENCE ESN S2,C932202-50,C932202,,Life Science,5,20,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 1S,C934001-03,C934001,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 1S,C934001-04,C934001,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 1S,C934001-05,C934001,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 1S,C934001-06,C934001,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 1S,C934001-07,C934001,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 1S,C934001-08,C934001,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 1S,C934001-10,C934001,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 1S,C934001-11,C934001,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 1S,C934001-12,C934001,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 2S,C934002-01,C934002,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 2S,C934002-02,C934002,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 2S,C934002-03,C934002,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 2S,C934002-04,C934002,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 2S,C934002-05,C934002,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 2S,C934002-06,C934002,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 2S,C934002-07,C934002,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 2S,C934002-08,C934002,Lab Science,Physical Science,5,32,
67_67399_5136980,ENVIRONMENTAL GEOLOGY 2S,C934002-09,C934002,Lab Science,Physical Science,5,32,
67_67399_5136980,US HISTORY A,1828,1905,,Social Science,5,20,
67_67399_5136980,US HISTORY A,1859,1905,,Social Science,5,20,
67_67399_5136980,US HISTORY A,1887,1905,,Social Science,5,20,
67_67399_5136980,US HISTORY B,2193,1906,,Social Science,5,15,
67_67399_5136980,US HISTORY B,2224,1906,,Social Science,5,20,
67_67399_5136980,US HISTORY B,2252,1906,,Social Science,5,15,
67_67399_5136980,Vocational Ed Subject Area,18384,5,,Industrial Arts/Vocational Education,0,0,
67_67399_5136980,Vocational Ed Subject Area,18749,5,,Industrial Arts/Vocational Education,0,0,
67_67399_5136980,Vocational Ed Subject Area,19115,5,,Industrial Arts/Vocational Education,0,0,
67_67399_5136980,Vocational Ed Subject Area,19480,5,,Industrial Arts/Vocational Education,0,0,
67_67399_5136980,Vocational Ed Subject Area,19845,5,,Industrial Arts/Vocational Education,0,0,
67_67399_5136980,WORLD HISTORY A,23743,1965,,Social Science,5,20,
67_67399_5136980,WORLD HISTORY A,23774,1965,,Social Science,5,20,
67_67399_5136980,WORLD HISTORY A,23802,1965,,Social Science,5,20,
67_67399_5136980,WORLD HISTORY A,23833,1965,,Social Science,5,20,
67_67399_5136980,WORLD HISTORY B,24108,1966,,Social Science,5,15,
67_67399_5136980,WORLD HISTORY B,24139,1966,,Social Science,5,15,
67_67399_5136980,WORLD HISTORY B,24198,1966,,Social Science,5,20,
67_67399_5136980,WORLD HISTORY B,24259,1966,,Social Science,5,20,
67_67399_5136980,AMERICAN GOVT A,27395,1975,,Social Science,5,20,
67_67399_5136980,AP WORLD HIST 1S,27395,75,History,Social Science,5,34,
67_67399_5136980,AP WORLD HIST 1S,27426,75,History,Social Science,5,34,
67_67399_5136980,AMERICAN GOVT A,27426,1975,,Social Science,5,20,
67_67399_5136980,AP WORLD HIST 1S,27454,75,History,Social Science,5,34,
67_67399_5136980,AMERICAN GOVT A,27454,1975,,Social Science,5,0,
67_67399_5136980,AP WORLD HIST 2S,27760,76,History,Social Science,5,34,
67_67399_5136980,AP WORLD HIST 2S,27791,76,History,Social Science,5,34,
67_67399_5136980,AP WORLD HIST 2S,27820,76,History,Social Science,5,34,
67_67399_5136980,DRUMLINE,56250,2054,,Music,10,34,
67_67399_5136980,DRUMLINE,56281,2054,,Music,10,34,
67_67399_5136980,ALGEBRA II 1S,57346,2057,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA II 1S,57377,2057,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA II 1S,57405,2057,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA II 1S,57436,2057,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA II 1S,57466,2057,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA II 1S,57497,2057,Mathematics,Mathematics,5,0,
67_67399_5136980,ALGEBRA II 1S,57527,2057,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA II 1S,57558,2057,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA II 1S,57589,2057,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA II 1S,57619,2057,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA II 1S,57650,2057,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA II 1S,57680,2057,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA I 1S,63920,2075,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA I 1S,63951,2075,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA I 1S,63979,2075,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA I 1S,64010,2075,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA I 1S,64040,2075,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA I 1S,64071,2075,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA I 2S,64285,2076,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA I 2S,64316,2076,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA I 2S,64345,2076,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA I 2S,64376,2076,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA I 2S,64406,2076,Mathematics,Mathematics,5,34,
67_67399_5136980,ALGEBRA I 2S,64437,2076,Mathematics,Mathematics,5,34,
67_67399_5136980,AP COMPUTER SCIENCE 1S,90948,2149,Electives,General,5,34,
67_67399_5136980,AP COMPUTER SCIENCE 2S,91313,2150,Electives,General,5,34,
67_67399_5136980,MATH ANALYSIS 1S,97157,2166,Mathematics,Mathematics,5,34,
67_67399_5136980,MATH ANALYSIS 1S,97188,2166,Mathematics,Mathematics,5,34,
67_67399_5136980,MATH ANALYSIS 1S,97216,2166,Mathematics,Mathematics,5,34,
67_67399_5136980,MATH ANALYSIS 2S,97887,2168,Mathematics,Mathematics,5,34,
67_67399_5136980,MATH ANALYSIS 2S,97947,2168,Mathematics,Mathematics,5,34,
67_67399_5136980,MATH ANALYSIS 2S,98039,2168,Mathematics,Mathematics,5,34,
67_67399_5136980,CONSUMER MATH A,100079,2174,,Mathematics,5,20,
67_67399_5136980,CONSUMER MATH A,100110,2174,,Mathematics,5,0,
67_67399_5136980,CONSUMER MATH B,100809,2176,,Mathematics,5,20,
67_67399_5136980,ADV WELDING,101540,2178,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ADV WELDING,101571,2178,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ADV WELDING,101599,2178,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ADV WELDING,101630,2178,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ADV WELDING,101660,2178,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ADV WELDING,101691,2178,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ADV WELDING,101721,2178,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ADV WELDING,101752,2178,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ADV WELDING,101783,2178,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,ADV WELDING,101813,2178,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,WELDING,102270,2180,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,WELDING,102301,2180,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,WELDING,102361,2180,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,WELDING,102391,2180,,Industrial Arts/Vocational Education,10,25,
67_67399_5136980,CAREERS W/CHILDREN,104827,2187,,Industrial Arts/Vocational Education,10,0,
67_67399_5136980,CAREERS W/CHILDREN,104858,2187,,Industrial Arts/Vocational Education,10,0,
